Participant_ID,Triad_Or_Individual,School,Team,School_Team,A_B_C,Computer_Sat_At,Block,Date,Face_Video_Offset_From_900_Seconds ,Audio_Quality,Screen_Video_Offset_From_900_Seconds ,Number_Of_Screen_Shots_Offset_From_29,Shimmer_Quality,Gaze_Calibration_Quality,Face_Offset_OK,Audio_Quality_ABC,Shimmer_Quality_ABC,Gaze_Calibration_Quality_ABC,Team_Data_Check_Complete_Y/N,Notes
CPS2-CU-T16-PA,Triad,CU,T16,CU-T16,PA,A,WU,7-6-18 @ 13:00,-1,C,NaN,0,B,F,1,1,1,0,Y,Group 16 PA: Warmup had experimenter talking and PA breathing; Barely spoke/pretended to fall asleep during transfer bc others could not hear them over the mic; Mumbles/uses sentence fragments 
CPS2-CU-T16-PB,Triad,CU,T16,CU-T16,PB,B,ExpBlock1,7-6-18 @ 13:00,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T16-PB,Triad,CU,T16,CU-T16,PB,B,ExpBlock2,7-6-18 @ 13:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T16-PB,Triad,CU,T16,CU-T16,PB,B,Transfer,7-6-18 @ 13:00,-1,C,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T16-PB,Triad,CU,T16,CU-T16,PB,B,WU,7-6-18 @ 13:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T16-PC,Triad,CU,T16,CU-T16,PC,C,ExpBlock1,7-6-18 @ 13:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T16-PC,Triad,CU,T16,CU-T16,PC,C,ExpBlock2,7-6-18 @ 13:00,-1,A,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T16-PC,Triad,CU,T16,CU-T16,PC,C,Transfer,7-6-18 @ 13:00,-1,C,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T16-PC,Triad,CU,T16,CU-T16,PC,C,WU,7-6-18 @ 13:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T18-PA,Triad,CU,T18,CU-T18,PA,A,ExpBlock1,7-10-18 @ 17:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T18-PA,Triad,CU,T18,CU-T18,PA,A,ExpBlock2,7-10-18 @ 17:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T18-PA,Triad,CU,T18,CU-T18,PA,A,Transfer,7-10-18 @ 17:30,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Y,
CPS2-CU-T18-PA,Triad,CU,T18,CU-T18,PA,A,WU,7-10-18 @ 17:30,-1,A,NaN,0,A,B,1,1,1,1,Y,Group 18 PA: Some murmering from other participants during warmup; PB: soft spoken; 
CPS2-CU-T18-PB,Triad,CU,T18,CU-T18,PB,B,ExpBlock1,7-10-18 @ 17:30,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T18-PB,Triad,CU,T18,CU-T18,PB,B,ExpBlock2,7-10-18 @ 17:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,Group 18: PB: Warmup can hear what other participant is saying and end of ExpBlock2 has murmering of other participant
CPS2-CU-T18-PB,Triad,CU,T18,CU-T18,PB,B,Transfer,7-10-18 @ 17:30,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Y,
CPS2-CU-T18-PB,Triad,CU,T18,CU-T18,PB,B,WU,7-10-18 @ 17:30,-1,C,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T18-PD,Triad,CU,T18,CU-T18,PD,C,ExpBlock1,7-10-18 @ 17:30,-1,B,-1,NaN,B,C,1,1,1,1,Y,"Group 18 PC:Warmup has very brief talking to experimenter; ExpBlock2 moves headset around for a bit; Very soft voice with mumbling, may be hard to get good transcript. "
CPS2-CU-T18-PD,Triad,CU,T18,CU-T18,PD,C,ExpBlock2,7-10-18 @ 17:30,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T18-PD,Triad,CU,T18,CU-T18,PD,C,Transfer,7-10-18 @ 17:30,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Y,
CPS2-CU-T18-PD,Triad,CU,T18,CU-T18,PD,C,WU,7-10-18 @ 17:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T19-PA,Triad,CU,T19,CU-T19,PA,A,ExpBlock1,7-11-18 @ 15:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T19-PA,Triad,CU,T19,CU-T19,PA,A,ExpBlock2,7-11-18 @ 15:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T19-PA,Triad,CU,T19,CU-T19,PA,A,Transfer,7-11-18 @ 15:00,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Y,
CPS2-CU-T19-PA,Triad,CU,T19,CU-T19,PA,A,WU,7-11-18 @ 15:00,-1,A,NaN,0,B,B,1,1,1,1,Y,Group 19 PA: Warmup short spent time fixing mics; ExpBlock1 can hear other participants a bit; 
CPS2-CU-T19-PB,Triad,CU,T19,CU-T19,PB,B,ExpBlock1,7-11-18 @ 15:00,-1,A,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T19-PB,Triad,CU,T19,CU-T19,PB,B,ExpBlock2,7-11-18 @ 15:00,-1,A,-1,NaN,C,C,1,1,1,1,Y,
CPS2-CU-T19-PB,Triad,CU,T19,CU-T19,PB,B,Transfer,7-11-18 @ 15:00,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Y,
CPS2-CU-T19-PB,Triad,CU,T19,CU-T19,PB,B,WU,7-11-18 @ 15:00,-1,A,-1,NaN,C,C,1,1,1,1,Y,
CPS2-CU-T19-PC,Triad,CU,T19,CU-T19,PC,C,ExpBlock1,7-11-18 @ 15:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T19-PC,Triad,CU,T19,CU-T19,PC,C,ExpBlock2,7-11-18 @ 15:00,-1,A,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T19-PC,Triad,CU,T19,CU-T19,PC,C,Transfer,7-11-18 @ 15:00,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Y,
CPS2-CU-T19-PC,Triad,CU,T19,CU-T19,PC,C,WU,7-11-18 @ 15:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T20-PA,Triad,CU,T20,CU-T20,PA,A,ExpBlock1,7-12-18 @ 15:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T20-PA,Triad,CU,T20,CU-T20,PA,A,ExpBlock2,7-12-18 @ 15:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T20-PA,Triad,CU,T20,CU-T20,PA,A,Transfer,7-12-18 @ 15:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T20-PA,Triad,CU,T20,CU-T20,PA,A,WU,7-12-18 @ 15:30,-1,C,NaN,0,B,B,1,1,1,1,Y,Group CU20 PA: Warmup has experimenter entering room and helping; Louder breathing and some murmering from other participants throughout
CPS2-CU-T20-PB,Triad,CU,T20,CU-T20,PB,B,ExpBlock1,7-12-18 @ 15:30,-1,B,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T20-PB,Triad,CU,T20,CU-T20,PB,B,ExpBlock2,7-12-18 @ 15:30,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T20-PB,Triad,CU,T20,CU-T20,PB,B,Transfer,7-12-18 @ 15:30,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T20-PB,Triad,CU,T20,CU-T20,PB,B,WU,7-12-18 @ 15:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,Group CU20 PB ExpBlock1: Can hear murmering from other participants and can sometimes make out words
CPS2-CU-T20-PC,Triad,CU,T20,CU-T20,PC,C,ExpBlock1,7-12-18 @ 15:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T20-PC,Triad,CU,T20,CU-T20,PC,C,ExpBlock2,7-12-18 @ 15:30,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T20-PC,Triad,CU,T20,CU-T20,PC,C,Transfer,7-12-18 @ 15:30,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T20-PC,Triad,CU,T20,CU-T20,PC,C,WU,7-12-18 @ 15:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,Group CU20 PC: Some murmering from other participants but cannot make out words
CPS2-CU-T27-PA,Triad,CU,T27,CU-T27,PA,A,ExpBlock1,8-9-18 @ 15:15,-1,A,-1,NaN,NaN,NaN,1,1,0,0,N,
CPS2-CU-T27-PA,Triad,CU,T27,CU-T27,PA,A,ExpBlock2,8-9-18 @ 15:15,-1,C,-1,NaN,NaN,NaN,1,1,0,0,N,clearly hear other participants in audio
CPS2-CU-T27-PA,Triad,CU,T27,CU-T27,PA,A,Transfer,8-9-18 @ 15:15,-1,B,NaN,0,NaN,NaN,1,1,0,0,N,
CPS2-CU-T27-PA,Triad,CU,T27,CU-T27,PA,A,WU,8-9-18 @ 15:15,-1,B,NaN,0,NaN,B,1,1,0,1,N,
CPS2-CU-T27-PB,Triad,CU,T27,CU-T27,PB,B,ExpBlock1,8-9-18 @ 15:15,-1,B,NaN,0,NaN,NaN,1,1,0,0,N,
CPS2-CU-T27-PB,Triad,CU,T27,CU-T27,PB,B,ExpBlock2,8-9-18 @ 15:15,-1,C,-1,NaN,NaN,NaN,1,1,0,0,N,clearly hear other participants in audio
CPS2-CU-T27-PB,Triad,CU,T27,CU-T27,PB,B,Transfer,8-9-18 @ 15:15,-1,B,-1,NaN,NaN,NaN,1,1,0,0,N,
CPS2-CU-T27-PB,Triad,CU,T27,CU-T27,PB,B,WU,8-9-18 @ 15:15,-1,C,-1,NaN,NaN,NaN,1,1,0,0,N,clearly hear both PA and PC in audio
CPS2-CU-T27-PC,Triad,CU,T27,CU-T27,PC,C,ExpBlock1,8-9-18 @ 15:15,-1,C,-1,NaN,NaN,C,1,1,0,1,N,clearly heard other participants in audio
CPS2-CU-T27-PC,Triad,CU,T27,CU-T27,PC,C,ExpBlock2,8-9-18 @ 15:15,-1,B,NaN,0,NaN,NaN,1,1,0,0,N,
CPS2-CU-T27-PC,Triad,CU,T27,CU-T27,PC,C,Transfer,8-9-18 @ 15:15,-1,B,-1,NaN,NaN,NaN,1,1,0,0,N,
CPS2-CU-T27-PC,Triad,CU,T27,CU-T27,PC,C,WU,8-9-18 @ 15:15,-1,B,-1,NaN,NaN,B,1,1,0,1,N,
CPS2-CU-T29-PA,Triad,CU,T29,CU-T29,PA,A,ExpBlock1,8-23-18 @ 17:30,-1,C,-1,NaN,A,C,1,1,1,1,Y,clearly heard other participants in audio
CPS2-CU-T29-PA,Triad,CU,T29,CU-T29,PA,A,ExpBlock2,8-23-18 @ 17:30,-1,C,-1,NaN,A,C,1,1,1,1,Y,clearly heard other participants in audio
CPS2-CU-T29-PA,Triad,CU,T29,CU-T29,PA,A,Transfer,8-23-18 @ 17:30,-1,C,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T29-PA,Triad,CU,T29,CU-T29,PA,A,WU,8-23-18 @ 17:30,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T29-PB,Triad,CU,T29,CU-T29,PB,B,ExpBlock1,8-23-18 @ 17:30,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T29-PB,Triad,CU,T29,CU-T29,PB,B,ExpBlock2,8-23-18 @ 17:30,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T29-PB,Triad,CU,T29,CU-T29,PB,B,Transfer,8-23-18 @ 17:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T29-PB,Triad,CU,T29,CU-T29,PB,B,WU,8-23-18 @ 17:30,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T29-PC,Triad,CU,T29,CU-T29,PC,C,ExpBlock1,8-23-18 @ 17:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T29-PC,Triad,CU,T29,CU-T29,PC,C,ExpBlock2,8-23-18 @ 17:30,-1,B,NaN,0,A,F,1,1,1,0,Y,
CPS2-CU-T29-PC,Triad,CU,T29,CU-T29,PC,C,Transfer,8-23-18 @ 17:30,-1,B,NaN,0,A,F,1,1,1,0,Y,
CPS2-CU-T29-PC,Triad,CU,T29,CU-T29,PC,C,WU,8-23-18 @ 17:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T30-PA,Triad,CU,T30,CU-T30,PA,A,ExpBlock1,8-24-18 @ 14:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T30-PA,Triad,CU,T30,CU-T30,PA,A,ExpBlock2,8-24-18 @ 14:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T30-PA,Triad,CU,T30,CU-T30,PA,A,Transfer,8-24-18 @ 14:00,-1,B,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T30-PA,Triad,CU,T30,CU-T30,PA,A,WU,8-24-18 @ 14:00,-1,B,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T30-PB,Triad,CU,T30,CU-T30,PB,B,ExpBlock1,8-24-18 @ 14:00,-1,B,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T30-PB,Triad,CU,T30,CU-T30,PB,B,ExpBlock2,8-24-18 @ 14:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T30-PB,Triad,CU,T30,CU-T30,PB,B,Transfer,8-24-18 @ 14:00,-1,A,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T30-PB,Triad,CU,T30,CU-T30,PB,B,WU,8-24-18 @ 14:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T30-PC,Triad,CU,T30,CU-T30,PC,C,ExpBlock1,8-24-18 @ 14:00,-1,C,-1,NaN,B,B,1,1,1,1,Y,can hear complete sentences from other participants
CPS2-CU-T30-PC,Triad,CU,T30,CU-T30,PC,C,ExpBlock2,8-24-18 @ 14:00,-1,B,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T30-PC,Triad,CU,T30,CU-T30,PC,C,Transfer,8-24-18 @ 14:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T30-PC,Triad,CU,T30,CU-T30,PC,C,WU,8-24-18 @ 14:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T31-PA,Triad,CU,T31,CU-T31,PA,A,ExpBlock1,8-30-18 @ 17:00,-1,B,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T31-PA,Triad,CU,T31,CU-T31,PA,A,ExpBlock2,8-30-18 @ 17:00,-1,B,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T31-PA,Triad,CU,T31,CU-T31,PA,A,Transfer,8-30-18 @ 17:00,-1,B,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T31-PA,Triad,CU,T31,CU-T31,PA,A,WU,8-30-18 @ 17:00,-1,B,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T31-PB,Triad,CU,T31,CU-T31,PB,B,ExpBlock1,8-30-18 @ 17:00,-1,B,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T31-PB,Triad,CU,T31,CU-T31,PB,B,ExpBlock2,8-30-18 @ 17:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T31-PB,Triad,CU,T31,CU-T31,PB,B,Transfer,8-30-18 @ 17:00,-1,C,NaN,0,A,C,1,1,1,1,Y,could hear responses of other participants entire time
CPS2-CU-T31-PB,Triad,CU,T31,CU-T31,PB,B,WU,8-30-18 @ 17:00,-1,B,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T31-PC,Triad,CU,T31,CU-T31,PC,C,ExpBlock1,8-30-18 @ 17:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T31-PC,Triad,CU,T31,CU-T31,PC,C,ExpBlock2,8-30-18 @ 17:00,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T31-PC,Triad,CU,T31,CU-T31,PC,C,Transfer,8-30-18 @ 17:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T31-PC,Triad,CU,T31,CU-T31,PC,C,WU,8-30-18 @ 17:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T33-PA,Triad,CU,T33,CU-T33,PA,A,ExpBlock1,9-5-18 @ 17:30,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T33-PA,Triad,CU,T33,CU-T33,PA,A,ExpBlock2,9-5-18 @ 17:30,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T33-PA,Triad,CU,T33,CU-T33,PA,A,Transfer,9-5-18 @ 17:30,-1,A,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T33-PA,Triad,CU,T33,CU-T33,PA,A,WU,9-5-18 @ 17:30,-1,A,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T33-PB,Triad,CU,T33,CU-T33,PB,B,ExpBlock1,9-5-18 @ 17:30,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T33-PB,Triad,CU,T33,CU-T33,PB,B,ExpBlock2,9-5-18 @ 17:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T33-PB,Triad,CU,T33,CU-T33,PB,B,Transfer,9-5-18 @ 17:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T33-PB,Triad,CU,T33,CU-T33,PB,B,WU,9-5-18 @ 17:30,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T33-PC,Triad,CU,T33,CU-T33,PC,C,ExpBlock1,9-5-18 @ 17:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T33-PC,Triad,CU,T33,CU-T33,PC,C,ExpBlock2,9-5-18 @ 17:30,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T33-PC,Triad,CU,T33,CU-T33,PC,C,Transfer,9-5-18 @ 17:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T33-PC,Triad,CU,T33,CU-T33,PC,C,WU,9-5-18 @ 17:30,-1,A,-1,NaN,B,B,1,1,1,1,Y,screenvideo zoom faces went small
CPS2-CU-T34-PA,Triad,CU,T34,CU-T34,PA,A,ExpBlock1,9-10-18 @ 15:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T34-PA,Triad,CU,T34,CU-T34,PA,A,ExpBlock2,9-10-18 @ 15:00,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T34-PA,Triad,CU,T34,CU-T34,PA,A,Transfer,9-10-18 @ 15:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T34-PA,Triad,CU,T34,CU-T34,PA,A,WU,9-10-18 @ 15:00,-1,B,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T34-PB,Triad,CU,T34,CU-T34,PB,B,ExpBlock1,9-10-18 @ 15:00,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Y,"software issue, CR killed software before data could transfer"
CPS2-CU-T34-PB,Triad,CU,T34,CU-T34,PB,B,ExpBlock2,9-10-18 @ 15:00,-1,A,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T34-PB,Triad,CU,T34,CU-T34,PB,B,Transfer,9-10-18 @ 15:00,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T34-PB,Triad,CU,T34,CU-T34,PB,B,WU,9-10-18 @ 15:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T34-PC,Triad,CU,T34,CU-T34,PC,C,ExpBlock1,9-10-18 @ 15:00,-1,B,-1,NaN,NaN,B,1,1,0,1,Y,Consensys error no shimmer data
CPS2-CU-T34-PC,Triad,CU,T34,CU-T34,PC,C,ExpBlock2,9-10-18 @ 15:00,-1,B,NaN,0,NaN,B,1,1,0,1,Y,Consensys error no shimmer data
CPS2-CU-T34-PC,Triad,CU,T34,CU-T34,PC,C,Transfer,9-10-18 @ 15:00,-1,A,-1,NaN,NaN,C,1,1,0,1,Y,Consensys error no shimmer data
CPS2-CU-T34-PC,Triad,CU,T34,CU-T34,PC,C,WU,9-10-18 @ 15:00,-1,B,-1,NaN,NaN,B,1,1,0,1,Y,"screen video recorded weird, looks like it made PA's screen not full screen/ Consensys Error so no shimmer data"
CPS2-CU-T35-PA,Triad,CU,T35,CU-T35,PA,A,ExpBlock1,9-12-18 @ 17:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T35-PA,Triad,CU,T35,CU-T35,PA,A,ExpBlock2,9-12-18 @ 17:30,-1,C,-1,NaN,B,C,1,1,1,1,Y,clearly hear other participants
CPS2-CU-T35-PA,Triad,CU,T35,CU-T35,PA,A,Transfer,9-12-18 @ 17:30,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T35-PA,Triad,CU,T35,CU-T35,PA,A,WU,9-12-18 @ 17:30,-1,C,NaN,0,A,C,1,1,1,1,Y,can clearly hear other participants 
CPS2-CU-T35-PB,Triad,CU,T35,CU-T35,PB,B,ExpBlock1,9-12-18 @ 17:30,-1,B,NaN,0,B,B,1,1,1,1,Y,
CPS2-CU-T35-PB,Triad,CU,T35,CU-T35,PB,B,ExpBlock2,9-12-18 @ 17:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,clearly hear other participants
CPS2-CU-T35-PB,Triad,CU,T35,CU-T35,PB,B,Transfer,9-12-18 @ 17:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T35-PB,Triad,CU,T35,CU-T35,PB,B,WU,9-12-18 @ 17:30,-1,C,-1,NaN,A,B,1,1,1,1,Y,can very clearly hear other participants
CPS2-CU-T35-PC,Triad,CU,T35,CU-T35,PC,C,ExpBlock1,9-12-18 @ 17:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T35-PC,Triad,CU,T35,CU-T35,PC,C,ExpBlock2,9-12-18 @ 17:30,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T35-PC,Triad,CU,T35,CU-T35,PC,C,Transfer,9-12-18 @ 17:30,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T35-PC,Triad,CU,T35,CU-T35,PC,C,WU,9-12-18 @ 17:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T36-PB,Triad,CU,T36,CU-T36,PB,B,ExpBlock1,9-18-18 @ 15:00,-1,B,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T36-PB,Triad,CU,T36,CU-T36,PB,B,ExpBlock2,9-18-18 @ 15:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T36-PB,Triad,CU,T36,CU-T36,PB,B,Transfer,9-18-18 @ 15:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T36-PB,Triad,CU,T36,CU-T36,PB,B,WU,9-18-18 @ 15:00,-1,C,-1,NaN,A,B,1,1,1,1,Y,Can hear participants clearly throughout block
CPS2-CU-T36-PC,Triad,CU,T36,CU-T36,PC,C,ExpBlock1,9-18-18 @ 15:00,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T36-PC,Triad,CU,T36,CU-T36,PC,C,ExpBlock2,9-18-18 @ 15:00,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T36-PC,Triad,CU,T36,CU-T36,PC,C,Transfer,9-18-18 @ 15:00,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T36-PC,Triad,CU,T36,CU-T36,PC,C,WU,9-18-18 @ 15:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T36-PD,Triad,CU,T36,CU-T36,PA,A,ExpBlock1,9-18-18 @ 15:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T36-PD,Triad,CU,T36,CU-T36,PA,A,ExpBlock2,9-18-18 @ 15:00,-1,A,-1,NaN,C,C,1,1,1,1,Y,
CPS2-CU-T36-PD,Triad,CU,T36,CU-T36,PA,A,Transfer,9-18-18 @ 15:00,-1,A,NaN,0,C,C,1,1,1,1,Y,
CPS2-CU-T36-PD,Triad,CU,T36,CU-T36,PA,A,WU,9-18-18 @ 15:00,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T37-PA,Triad,CU,T37,CU-T37,PA,A,ExpBlock1,9-19-18 @ 17:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T37-PA,Triad,CU,T37,CU-T37,PA,A,ExpBlock2,9-19-18 @ 17:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T37-PA,Triad,CU,T37,CU-T37,PA,A,Transfer,9-19-18 @ 17:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T37-PA,Triad,CU,T37,CU-T37,PA,A,WU,9-19-18 @ 17:30,-1,B,NaN,0,A,B,1,1,1,1,Y,Screenshots have small face video
CPS2-CU-T37-PB,Triad,CU,T37,CU-T37,PB,B,ExpBlock1,9-19-18 @ 17:30,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T37-PB,Triad,CU,T37,CU-T37,PB,B,ExpBlock2,9-19-18 @ 17:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T37-PB,Triad,CU,T37,CU-T37,PB,B,Transfer,9-19-18 @ 17:30,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T37-PB,Triad,CU,T37,CU-T37,PB,B,WU,9-19-18 @ 17:30,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T37-PC,Triad,CU,T37,CU-T37,PC,C,ExpBlock1,9-19-18 @ 17:30,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T37-PC,Triad,CU,T37,CU-T37,PC,C,ExpBlock2,9-19-18 @ 17:30,-1,B,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T37-PC,Triad,CU,T37,CU-T37,PC,C,Transfer,9-19-18 @ 17:30,-1,B,-1,NaN,C,A,1,1,1,1,Y,
CPS2-CU-T37-PC,Triad,CU,T37,CU-T37,PC,C,WU,9-19-18 @ 17:30,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T38-PA,Triad,CU,T38,CU-T38,PA,A,ExpBlock1,9-21-18 @ 14:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T38-PA,Triad,CU,T38,CU-T38,PA,A,ExpBlock2,9-21-18 @ 14:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T38-PA,Triad,CU,T38,CU-T38,PA,A,Transfer,9-21-18 @ 14:00,-1,B,-1,NaN,C,C,1,1,1,1,Y,
CPS2-CU-T38-PA,Triad,CU,T38,CU-T38,PA,A,WU,9-21-18 @ 14:00,-1,A,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T38-PB,Triad,CU,T38,CU-T38,PB,B,ExpBlock1,9-21-18 @ 14:00,-1,B,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T38-PB,Triad,CU,T38,CU-T38,PB,B,ExpBlock2,9-21-18 @ 14:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T38-PB,Triad,CU,T38,CU-T38,PB,B,Transfer,9-21-18 @ 14:00,-1,A,-1,NsN,A,C,1,1,1,1,Y,
